playerId,playerName,squadName,durationMins,contactPenaltiesTotal,deflectionWithGainTotal,deflectionWithNoGainTotal,deflectionsTotal,gainTotal,obstructionPenaltiesTotal,contactPenaltiesPer,deflectionWithGainPer,deflectionWithNoGainPer,deflectionsPer,gainPer,obstructionPenaltiesPer
80010,G.Mentor,Magpies,842.25,140,18,89,107,70,42,2.493321460373998,0.32056990204808544,1.585040071237756,1.9056099732858414,1.246660730186999,0.7479964381121994
991905,G.Simpson,Firebirds,827.1,103,11,24,35,28,10,1.8679724338048604,0.19949220166848022,0.4352557127312296,0.6347479143997098,0.5077983315197678,0.18135654697134568
1014126,G.Sinclair,Magpies,778.05,24,3,5,9,7,5,0.4626951995373048,0.0578368999421631,0.09639483323693851,0.1735106998264893,0.1349527665317139,0.09639483323693851
999128,H.Housby,Swifts,534.0333333333333,13,6,10,22,11,4,0.36514574620810186,0.16852880594220088,0.2808813432370014,0.6179389551214032,0.3089694775607016,0.11235253729480058
999806,H.Petty,Thunderbirds,316.78333333333336,34,1,12,13,6,9,1.609933182511706,0.04735097595622665,0.5682117114747198,0.6155626874309464,0.2841058557373599,0.42615878360603987
993360,I.Colyer,Fever,413.0833333333333,13,2,2,4,8,4,0.4720597135364132,0.07262457131329433,0.07262457131329433,0.14524914262658867,0.29049828525317734,0.14524914262658867
1009721,I.Venter,Firebirds,61.21666666666667,2,0,0,1,0,0,0.49006261911244214,0.0,0.0,0.24503130955622107,0.0,0.0
998408,J.Anstiss,Fever,806.8166666666667,66,5,16,21,14,13,1.2270445578301554,0.09295792104773906,0.297465347352765,0.390423268400504,0.26028217893366934,0.24169059472412155
80826,J.Fowler,Fever,832.5833333333334,20,1,3,9,2,13,0.3603242918626764,0.01801621459313382,0.054048643779401453,0.16214593133820437,0.03603242918626764,0.23421078971073964
80150,J.Harten,GIANTS,803.7333333333333,12,3,9,18,9,6,0.22395487723954877,0.05598871930988719,0.16796615792966157,0.33593231585932315,0.16796615792966157,0.11197743861977438
1007220,J.Mi Mi,Firebirds,425.31666666666666,30,3,6,9,5,2,1.058035189466672,0.10580351894666719,0.21160703789333438,0.3174105568400016,0.17633919824444533,0.07053567929777813
1001716,J.Newton,Vixens,32.833333333333336,8,0,4,4,2,2,3.6548223350253806,0.0,1.8274111675126903,1.8274111675126903,0.9137055837563451,0.9137055837563451
80701,J.Price,GIANTS,812.55,92,11,39,50,32,7,1.6983570241831272,0.20306442680450434,0.7199556950341518,0.9230201218386561,0.5907328779767399,0.12922281705741184
80297,J.Russell,Lightning,280.28333333333336,38,2,9,11,11,1,2.0336564190997204,0.10703454837366949,0.4816554676815127,0.5886900160551822,0.5886900160551822,0.053517274186834746
1011747,J.Ward,Magpies,646.6333333333333,138,11,37,48,56,42,3.201195937934945,0.25516779215423474,0.8582916645187897,1.1134594566730245,1.299036032785195,0.9742770245888964
80577,J.Weston,Vixens,818.6833333333333,116,17,30,47,42,49,2.125363897314794,0.3114757435719957,0.5496630768917572,0.8611388204637529,0.76952830764846,0.89778302558987
1014125,K.Altmann,Magpies,343.5,29,2,5,7,3,1,1.2663755458515282,0.08733624454148471,0.21834061135371177,0.3056768558951965,0.13100436681222707,0.043668122270742356
1001708,K.Austin,GIANTS,812.8666666666667,62,6,17,26,19,13,1.1440990732387435,0.11071926515213648,0.31370458459772,0.4797834823259247,0.35061100631509884,0.23989174116296236
80575,K.Browne,Magpies,369.15,22,1,3,5,1,6,0.8939455505891915,0.04063388866314507,0.12190166598943519,0.20316944331572534,0.04063388866314507,0.24380333197887039
1001920,K.Dehaney,Vixens,251.01666666666668,43,6,20,26,14,37,2.5695504946550694,0.3585419294867539,1.1951397649558462,1.5536816944426002,0.8365978354690924,2.2110085651683153
1001701,K.Eddy,Vixens,794.9833333333333,75,2,28,30,27,25,1.4151240067925952,0.03773664018113587,0.5283129625359022,0.5660496027170381,0.5094446424453343,0.4717080022641984
1007219,K.Jenner,Firebirds,831.2166666666667,161,14,60,74,51,39,2.9053796643474428,0.25264170994325585,1.0827501854710966,1.3353918954143524,0.9203376576504322,0.7037876205562128
993358,K.Manu'a,GIANTS,705.3666666666667,108,5,26,31,23,41,2.296677850763196,0.1063276782760739,0.5529039270355843,0.6592316053116581,0.48910732006993995,0.871886961863806
991901,K.Moloney,Vixens,808.25,85,11,9,21,22,10,1.5774822146613052,0.20414475719146302,0.16702752861119702,0.38973090009279304,0.40828951438292604,0.18558614290133002
80559,K.Pretorius,Lightning,813.1166666666667,111,11,48,59,67,11,2.047676635169205,0.20292290979154284,0.8854817881812778,1.0884046979728206,1.2359849960030336,0.20292290979154284
80440,K.Shimmin,Thunderbirds,259.0,28,6,8,14,24,22,1.6216216216216217,0.3474903474903475,0.46332046332046334,0.8108108108108109,1.38996138996139,1.2741312741312742
1013431,K.Singleton,Swifts,36.75,5,0,1,1,0,0,2.0408163265306123,0.0,0.40816326530612246,0.40816326530612246,0.0,0.0
995218,K.Stanton,Fever,169.98333333333332,12,1,3,5,3,5,1.0589273458182176,0.08824394548485147,0.2647318364545544,0.44121972742425736,0.2647318364545544,0.44121972742425736
1004472,L.Dunkley,Firebirds,342.06666666666666,29,4,10,14,7,2,1.2716819333463263,0.17540440459949327,0.43851101149873317,0.6139154160982264,0.3069577080491132,0.08770220229974664
80814,L.Guscoth,Thunderbirds,575.4,73,6,29,35,16,38,1.9030239833159541,0.15641293013555788,0.7559958289885297,0.9124087591240876,0.4171011470281543,0.9906152241918665
80105,L.Langman,Lightning,825.2,46,6,17,23,20,11,0.8361609306834706,0.10906446921958313,0.3090159961221522,0.4180804653417353,0.36354823073194376,0.19995152690256907
1001803,L.Moore,Swifts,518.8166666666667,60,3,23,26,23,28,1.7347168235407495,0.08673584117703748,0.6649747823572874,0.7517106235343248,0.6649747823572874,0.8095345176523498
1001865,L.Potgieter,Thunderbirds,768.45,19,0,3,9,1,10,0.37087643958617994,0.0,0.058559437829396835,0.17567831348819052,0.019519812609798945,0.19519812609798945
80296,L.Scherian,Lightning,793.1666666666666,17,0,3,3,5,5,0.3214961126287035,0.0,0.056734608110947674,0.056734608110947674,0.0945576801849128,0.0945576801849128
994224,L.Watson,Vixens,653.7833333333333,61,8,8,18,11,7,1.3995462309123818,0.18354704667703367,0.18354704667703367,0.41298085502332577,0.2523771891809213,0.16060366584240446
1013050,M.Bragg,Magpies,739.0333333333333,97,8,34,42,26,12,1.9687880564701639,0.16237427269857022,0.6900906589689234,0.8524649316674936,0.5277163862703532,0.24356140904785534
80041,M.Browne,Magpies,322.95,22,2,6,8,7,4,1.0218300046446818,0.09289363678588017,0.27868091035764053,0.3715745471435207,0.3251277287505806,0.18578727357176034
1000831,M.Cassidy,Firebirds,743.5833333333334,67,4,10,15,8,3,1.3515633755463408,0.08069035077888602,0.20172587694721505,0.30258881542082255,0.16138070155777204,0.06051776308416451
1015274,M.Gardner,Firebirds,194.58333333333334,18,2,3,5,3,3,1.3875802997858673,0.15417558886509636,0.23126338329764454,0.3854389721627409,0.23126338329764454,0.23126338329764454
1007301,M.Garrett,Magpies,238.23333333333332,44,3,10,13,10,18,2.7703931719602632,0.18889044354274523,0.6296348118091508,0.818525255351896,0.6296348118091508,1.1333426612564714
995217,M.Hay,GIANTS,552.4,24,2,14,17,5,3,0.6517016654598118,0.05430847212165098,0.38015930485155686,0.46162201303403333,0.13577118030412744,0.08146270818247647
1004473,M.Jovic,Magpies,596.1166666666667,52,6,19,25,15,11,1.308468700198507,0.15097715771521233,0.4780943327648391,0.6290714904800514,0.37744289428803085,0.2767914558112226
80540,M.Kumwenda,Vixens,546.0833333333334,22,0,3,8,1,3,0.6043033725011445,0.0,0.08240500534106515,0.21974668090950708,0.027468335113688385,0.08240500534106515
998401,M.McAuliffe,Lightning,563.3666666666667,30,8,19,27,21,7,0.7987693035915034,0.21300514762440093,0.5058872256079522,0.7188923732323531,0.5591385125140524,0.1863795041713508
1013638,M.McDonell,GIANTS,132.66666666666666,19,2,5,7,6,13,2.148241206030151,0.22613065326633167,0.5653266331658292,0.7914572864321608,0.678391959798995,1.4698492462311559
1016033,M.Nankivell,Thunderbirds,784.0,92,8,21,29,24,27,1.7602040816326532,0.15306122448979592,0.4017857142857143,0.5548469387755102,0.45918367346938777,0.5165816326530612
80439,M.Proud,Swifts,552.1,51,1,18,19,6,9,1.3856185473646079,0.027168991124796232,0.4890418402463322,0.5162108313711284,0.1630139467487774,0.2445209201231661
1021092,M.Stower,Firebirds,26.65,1,0,0,0,0,0,0.5628517823639775,0.0,0.0,0.0,0.0,0.0
1003784,M.Turner,Swifts,342.93333333333334,64,8,23,33,21,25,2.7993779160186625,0.3499222395023328,1.0060264385692068,1.4434292379471227,0.9185458786936236,1.09350699844479
1015270,N.Allen,Magpies,91.26666666666667,5,0,2,2,0,2,0.8217677136596055,0.0,0.3287070854638422,0.3287070854638422,0.0,0.3287070854638422
1001846,N.Haythornthwaite,Swifts,536.5333333333333,20,2,4,6,6,4,0.5591451292246521,0.055914512922465215,0.11182902584493043,0.16774353876739564,0.16774353876739564,0.11182902584493043
1013674,N.Styles,Swifts,21.983333333333334,4,0,3,3,0,2,2.729340409401061,0.0,2.047005307050796,2.047005307050796,0.0,1.3646702047005306
1004510,O.Lewis,Fever,225.8,39,3,4,7,22,12,2.590788308237378,0.19929140832595216,0.2657218777679362,0.46501328609388837,1.4614703277236492,0.7971656333038086
80574,P.Hadley,Swifts,739.1166666666667,53,2,16,19,14,15,1.0756082711344623,0.040588991363564614,0.3247119309085169,0.3855954179538638,0.28412293954495227,0.3044174352267346
999135,P.Maweni,Lightning,791.5666666666667,123,24,57,81,66,54,2.3308207352507684,0.454794289805028,1.0801364382869416,1.5349307280919695,1.250684296963827,1.023287152061313
1014128,P.Proscovia,Lightning,212.18333333333334,5,0,1,6,0,0,0.35346791296834495,0.0,0.070693582593669,0.424161495562014,0.0,0.0
80078,R.Aiken,Firebirds,822.2333333333333,29,2,4,8,2,12,0.5290469047715571,0.03648599343252118,0.07297198686504236,0.14594397373008472,0.03648599343252118,0.21891596059512708
1005495,R.Ellis,Firebirds,134.43333333333334,32,1,9,10,6,5,3.5705430200843042,0.11157946937763451,1.0042152243987106,1.115794693776345,0.669476816265807,0.5578973468881725
1014130,S.Aryang,Fever,348.5,38,3,20,23,16,10,1.63558106169297,0.12912482065997133,0.860832137733142,0.9899569583931134,0.6886657101865137,0.430416068866571
1007304,S.Craig,Swifts,571.1833333333333,90,5,18,23,9,27,2.3635143415715913,0.13130635230953286,0.4727028683143183,0.6040092206238512,0.23635143415715915,0.7090543024714775
80452,S.Eagland,Fever,71.01666666666667,8,0,3,3,0,3,1.6897441915043416,0.0,0.6336540718141281,0.6336540718141281,0.0,0.6336540718141281
80534,S.Francis,Fever,618.7333333333333,70,5,24,30,25,13,1.6970154078224329,0.12121538627303093,0.5818338541105484,0.7272923176381856,0.6060769313651546,0.3151600043098804
1001711,S.Garbin,Swifts,405.56666666666666,27,2,5,9,6,1,0.9986027780060821,0.07397057614859867,0.1849264403714967,0.33286759266869403,0.221911728445796,0.036985288074299336
1007298,S.Glasgow,Thunderbirds,188.61666666666667,9,0,4,4,1,2,0.7157373862331007,0.0,0.3181055049924892,0.3181055049924892,0.0795263762481223,0.1590527524962446
1001712,S.Gooden,Thunderbirds,116.41666666666667,7,0,0,0,1,4,0.901932712956335,0.0,0.0,0.0,0.12884753042233357,0.5153901216893343
998404,S.Klau,Swifts,834.95,124,27,59,86,71,55,2.227678304090065,0.48505898556799804,1.059943709204144,1.545002694772142,1.2755254805676985,0.9880831187496256
1010545,S.Nelson,Magpies,634.7666666666667,13,1,2,3,3,3,0.30719949587775036,0.023630730452134645,0.04726146090426929,0.07089219135640393,0.07089219135640393,0.07089219135640393
991899,S.Poolman,GIANTS,712.25,81,9,33,42,53,31,1.7058617058617058,0.18954018954018953,0.6949806949806949,0.8845208845208845,1.1161811161811162,0.6528606528606529
80830,S.Sterling,Thunderbirds,830.1666666666666,93,27,80,107,101,61,1.6803854647661112,0.48785384460951614,1.4454928729170848,1.933346717526601,1.8249347520578196,1.1021883155992773
1001944,S.Wallace,Swifts,687.8,12,0,4,13,0,3,0.2617039837161966,0.0,0.08723466123873219,0.28351264902587964,0.0,0.06542599592904914
80475,S.Wood,Lightning,754.0166666666667,8,0,6,8,3,4,0.1591476757808183,0.0,0.11936075683561372,0.1591476757808183,0.05968037841780686,0.07957383789040914
1009731,S.van der Merwe,Thunderbirds,603.1666666666666,53,6,25,31,14,8,1.3180436584691906,0.14921248963802158,0.6217187068250899,0.7709311964631115,0.34816247582205034,0.19894998618402876
1007306,T.Dwan,Firebirds,775.3333333333334,40,3,14,17,12,8,0.7738607050730868,0.058039552880481515,0.27085124677558037,0.3288907996560619,0.23215821152192606,0.15477214101461736
1009742,T.Fraser,Swifts,130.5,16,0,1,1,0,8,1.839080459770115,0.0,0.11494252873563218,0.11494252873563218,0.0,0.9195402298850575
1006231,T.Hinchliffe,Firebirds,712.4,96,15,35,50,58,41,2.0213363279056713,0.3158338012352611,0.7369455362156093,1.0527793374508705,1.2212240314430096,0.8632790567097137
1001713,T.Honey,Vixens,133.6,9,1,4,5,3,4,1.0104790419161678,0.11227544910179642,0.44910179640718567,0.561377245508982,0.33682634730538924,0.44910179640718567
1021262,T.Orr,Magpies,108.53333333333333,19,1,3,4,2,3,2.6259213759213758,0.1382063882063882,0.4146191646191646,0.5528255528255528,0.2764127764127764,0.4146191646191646
80293,T.Philip,Vixens,483.8666666666667,16,2,1,5,2,4,0.49600440892807934,0.06200055111600992,0.03100027555800496,0.1550013777900248,0.06200055111600992,0.12400110223201984
1020223,T.Williams,Thunderbirds,107.71666666666667,16,3,7,10,3,7,2.228067460931456,0.417762648924648,0.974779514157512,1.39254216308216,0.417762648924648,0.974779514157512
80473,V.Charles,Fever,793.25,46,6,9,15,14,9,0.8698392688307596,0.1134572959344469,0.17018594390167036,0.2836432398361173,0.26473369051370943,0.17018594390167036
