playerId,playerName,squadName,durationMins,contactPenaltiesTotal,deflectionWithGainTotal,deflectionWithNoGainTotal,deflectionsTotal,gainTotal,obstructionPenaltiesTotal,contactPenaltiesPer,deflectionWithGainPer,deflectionWithNoGainPer,deflectionsPer,gainPer,obstructionPenaltiesPer
1019168,E.McDonald,Thunderbirds,195.83333333333334,16,0,4,4,1,16,1.225531914893617,0.0,0.30638297872340425,0.30638297872340425,0.07659574468085106,1.225531914893617
994232,F.Themann,Magpies,22.6,10,0,1,1,2,0,6.63716814159292,0.0,0.663716814159292,0.663716814159292,1.327433628318584,0.0
993463,G.Bueta,Firebirds,491.03333333333336,43,3,11,14,4,5,1.3135564455909308,0.09164347294820446,0.33602606747674973,0.4276695404249542,0.12219129726427262,0.15273912158034078
1015271,G.Horjus,Thunderbirds,545.55,14,0,1,1,4,1,0.38493263678856204,0.0,0.027495188342040146,0.027495188342040146,0.10998075336816059,0.027495188342040146
80010,G.Mentor,Magpies,533.6833333333333,63,10,29,47,25,36,1.7707129696136912,0.2810655507323319,0.8150900971237626,1.32100808844196,0.7026638768308298,1.011835982636395
991905,G.Simpson,Firebirds,581.9,85,8,18,26,20,3,2.1910981268259153,0.20622100017185085,0.4639972503866644,0.6702182505585152,0.5155525004296271,0.07733287506444407
1014126,G.Sinclair,Magpies,499.1666666666667,17,1,1,2,3,6,0.5108514190317195,0.030050083472454088,0.030050083472454088,0.060100166944908176,0.09015025041736227,0.18030050083472454
999128,H.Housby,Swifts,503.25,16,2,8,10,6,2,0.47690014903129657,0.05961251862891207,0.23845007451564829,0.29806259314456035,0.17883755588673622,0.05961251862891207
1022297,H.Mundy,Vixens,438.4166666666667,21,2,7,9,5,5,0.7184945827789394,0.06842805550275613,0.23949819425964647,0.30792624976240257,0.1710701387568903,0.1710701387568903
999806,H.Petty,Thunderbirds,444.8666666666667,56,2,11,13,8,13,1.8882062041060994,0.06743593586093212,0.37089764723512664,0.4383335830960588,0.2697437434437285,0.4383335830960588
998408,J.Anstiss,Fever,533.9666666666667,75,3,10,13,10,5,2.1068730882077533,0.08427492352831012,0.28091641176103377,0.3651913352893439,0.28091641176103377,0.14045820588051688
80826,J.Fowler,Fever,527.95,16,1,0,2,2,8,0.4545885026991192,0.02841178141869495,0.0,0.0568235628373899,0.0568235628373899,0.2272942513495596
80150,J.Harten,GIANTS,598.6333333333333,18,0,8,10,5,2,0.45102734005234146,0.0,0.20045659557881843,0.250570744473523,0.1252853722367615,0.050114148894704606
1007220,J.Mi Mi,Firebirds,274.65,29,0,5,5,2,0,1.5838339705079194,0.0,0.2730748225013654,0.2730748225013654,0.10922992900054616,0.0
1001716,J.Newton,Magpies,157.0,41,5,10,15,15,6,3.9171974522292996,0.47770700636942676,0.9554140127388535,1.4331210191082804,1.4331210191082804,0.5732484076433122
80701,J.Price,GIANTS,595.4,82,2,14,16,20,7,2.065838092038965,0.05038629492777964,0.3527040644944575,0.40309035942223714,0.5038629492777964,0.17635203224722876
1011747,J.Ward,Magpies,574.9333333333333,134,10,43,60,49,22,3.4960575139146575,0.2608998144712431,1.1218692022263452,1.5653988868274584,1.278409090909091,0.5739795918367347
80577,J.Weston,Vixens,540.4,82,4,33,39,21,38,2.2760917838638046,0.11102886750555145,0.9159881569207995,1.0825314581791265,0.5829015544041452,1.0547742413027388
1001708,K.Austin,GIANTS,19.816666666666666,1,0,1,2,0,0,0.7569386038687973,0.0,0.7569386038687973,1.5138772077375946,0.0,0.0
80575,K.Browne,Magpies,524.2666666666667,15,1,2,3,3,10,0.4291709053916582,0.028611393692777213,0.057222787385554426,0.08583418107833164,0.08583418107833164,0.28611393692777215
