playerId,playerName,squadName,durationMins,centrePassReceivesTotal,feedWithAttemptTotal,feedsTotal,generalPlayTurnoversTotal,goalAssistsTotal,interceptPassThrownTotal,centrePassReceivesPer,feedWithAttemptPer,feedsPer,generalPlayTurnoversPer,goalAssistsPer,interceptPassThrownPer
1001920,K.Dehaney,Vixens,185.78333333333333,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1001701,K.Eddy,Vixens,651.2166666666667,39,4,4,14,4,7,0.8983185319786041,0.0921352340490876,0.0921352340490876,0.3224733191718066,0.0921352340490876,0.1612366595859033
1007219,K.Jenner,Firebirds,652.9666666666667,57,0,0,7,0,1,1.3094083414161009,0.0,0.0,0.16080453315636326,0.0,0.02297207616519475
993358,K.Manu'a,GIANTS,552.9166666666666,58,3,3,13,3,6,1.573474001507159,0.08138658628485305,0.08138658628485305,0.35267520723436324,0.08138658628485305,0.1627731725697061
991901,K.Moloney,Vixens,628.25,0,170,237,19,138,4,0.0,4.058893752487068,5.658575407879029,0.4536410664544369,3.294866693195384,0.0955033824114604
80559,K.Pretorius,Lightning,642.4,40,0,1,13,0,4,0.933997509339975,0.0,0.023349937733499377,0.3035491905354919,0.0,0.09339975093399751
80440,K.Shimmin,Thunderbirds,227.3,19,1,1,5,0,3,1.253849538055433,0.06599208095028596,0.06599208095028596,0.3299604047514298,0.0,0.19797624285085785
1013431,K.Singleton,Swifts,36.75,14,4,9,2,4,0,5.714285714285714,1.6326530612244898,3.673469387755102,0.8163265306122449,1.6326530612244898,0.0
995218,K.Stanton,Fever,114.56666666666666,30,43,50,14,39,2,3.9278440500436425,5.629909805062554,6.546406750072737,1.8329938900203666,5.1061972650567355,0.2618562700029095
1004472,L.Dunkley,Firebirds,241.01666666666668,59,64,121,10,50,5,3.671945232003319,3.983127031325634,7.530599543600027,0.6223635986446303,3.1118179932231516,0.31118179932231516
80814,L.Guscoth,Thunderbirds,413.15,17,0,0,11,0,2,0.6172092460365486,0.0,0.0,0.39937068861188435,0.0,0.07261285247488806
80105,L.Langman,Lightning,644.85,13,214,328,43,169,13,0.3023959060246569,4.97790183763666,7.629681321237497,1.0002326122354035,3.931146778320539,0.3023959060246569
1001803,L.Moore,Swifts,407.3,22,0,0,8,0,1,0.8102136017677387,0.0,0.0,0.29462312791554135,0.0,0.03682789098944267
1001865,L.Potgieter,Thunderbirds,587.1166666666667,0,29,37,30,21,6,0.0,0.7409089618758338,0.9452976410139948,0.766457546768104,0.5365202827376727,0.1532915093536208
80296,L.Scherian,Lightning,641.7333333333333,248,182,264,46,145,18,5.796800332432993,4.254103469769374,6.170787450654477,1.075212964886765,3.389258258882194,0.42073550799916887
994224,L.Watson,Vixens,623.7833333333333,231,344,463,50,287,12,5.554813370026986,8.272103027226335,11.13367355117963,1.2023405562828973,6.901434793063831,0.2885617335078954
1013050,M.Bragg,Magpies,561.9666666666667,78,8,10,21,7,11,2.0819740198113763,0.21353579690373092,0.2669197461296636,0.5605314668722937,0.18684382229076457,0.29361172074263003
80041,M.Browne,Magpies,322.95,30,102,144,33,83,18,1.3934045517882026,4.737575476079889,6.688341848583372,1.5327450069670228,3.855085926614027,0.8360427310729215
1000831,M.Cassidy,Firebirds,563.5833333333334,6,234,358,40,196,9,0.15969244418157622,6.228005323081472,9.528315836167382,1.0646162945438413,5.216619843264823,0.2395386662723643
1015274,M.Gardner,Firebirds,164.56666666666666,36,61,89,12,40,3,3.281344946323679,5.560056714604011,8.112213895077984,1.0937816487745595,3.6459388292485317,0.2734454121936399
1007301,M.Garrett,Magpies,167.76666666666668,14,0,0,9,0,4,1.2517385257301807,0.0,0.0,0.8046890522551162,0.0,0.35763957878005165
995217,M.Hay,GIANTS,406.28333333333336,138,170,210,25,122,9,5.094966566845797,6.276408089592649,7.753209993026213,0.9230011896459778,4.5042458054723715,0.332280428272552
1004473,M.Jovic,Magpies,415.76666666666665,31,100,140,35,76,12,1.1184157780806543,3.6077928325182396,5.050909965525536,1.262727491381384,2.741922552713862,0.4329351399021888
80540,M.Kumwenda,Vixens,414.35,0,27,35,25,21,4,0.0,0.9774345360202727,1.2670447689151683,0.9050319777965489,0.760226861349101,0.1448051164474478
998401,M.McAuliffe,Lightning,463.5833333333333,19,25,36,14,23,7,0.6147761998921445,0.8089160524896638,1.1648391155851159,0.45299298939421173,0.7442027682904907,0.22649649469710587
1013638,M.McDonell,GIANTS,115.36666666666666,2,0,0,1,0,1,0.2600404507367813,0.0,0.0,0.13002022536839064,0.0,0.13002022536839064
1016033,M.Nankivell,Thunderbirds,603.0833333333334,50,126,206,23,100,8,1.2436092303440651,3.1338952604670443,5.123670029017549,0.57206024595827,2.4872184606881302,0.19897747685505043
80439,M.Proud,Swifts,458.43333333333334,101,204,306,37,160,15,3.304733512688141,6.674907292954265,10.012360939431398,1.2106449501926853,5.235221406238639,0.4908020068348724
1021092,M.Stower,Firebirds,18.966666666666665,3,1,2,2,0,2,2.372583479789104,0.7908611599297013,1.5817223198594026,1.5817223198594026,0.0,1.5817223198594026
1003784,M.Turner,Swifts,188.7,6,0,0,3,0,2,0.4769475357710652,0.0,0.0,0.2384737678855326,0.0,0.1589825119236884
1015270,N.Allen,Magpies,82.15,15,19,27,10,18,2,2.7388922702373706,3.469263542300669,4.930006086427267,1.825928180158247,3.2866707242848445,0.3651856360316494
1001846,N.Haythornthwaite,Swifts,421.5833333333333,201,141,204,28,118,9,7.151610990314291,5.016801739474205,7.258351452856296,0.9962443170587072,4.198458193318838,0.32022138762601304
1013674,N.Styles,Swifts,21.983333333333334,0,0,0,1,0,0,0.0,0.0,0.0,0.6823351023502653,0.0,0.0
1004510,O.Lewis,Fever,202.63333333333333,0,0,0,1,0,1,0.0,0.0,0.0,0.07402533311399902,0.0,0.07402533311399902
80574,P.Hadley,Swifts,588.0833333333334,16,115,167,24,97,12,0.40810542723536913,2.9332577582542156,4.259600396769165,0.6121581408530536,2.474139152614425,0.3060790704265268
999135,P.Maweni,Lightning,611.2333333333333,1,0,0,1,0,1,0.02454054643616731,0.0,0.0,0.02454054643616731,0.0,0.02454054643616731
1014128,P.Proscovia,Lightning,156.21666666666667,0,2,4,15,2,2,0.0,0.19204096873999787,0.38408193747999575,1.440307265549984,0.19204096873999787,0.19204096873999787
80078,R.Aiken,Firebirds,642.2333333333333,0,45,67,50,27,4,0.0,1.0510198785488138,1.5648518191726786,1.1677998650542376,0.6306119271292884,0.09342398920433902
1005495,R.Ellis,Firebirds,103.86666666666666,0,0,0,1,0,0,0.0,0.0,0.0,0.14441591784338897,0.0,0.0
1014130,S.Aryang,Fever,303.53333333333336,14,0,0,7,0,3,0.6918515264660663,0.0,0.0,0.34592576323303315,0.0,0.14825389852844278
1007304,S.Craig,Swifts,475.5833333333333,35,0,1,7,0,3,1.1039074820396004,0.0,0.03154021377256001,0.2207814964079201,0.0,0.09462064131768004
80452,S.Eagland,Fever,51.7,6,0,0,2,0,2,1.7408123791102512,0.0,0.0,0.5802707930367504,0.0,0.5802707930367504
80534,S.Francis,Fever,477.6333333333333,52,0,1,14,0,6,1.6330518528857563,0.0,0.03140484332472608,0.4396678065461651,0.0,0.1884290599483565
1001711,S.Garbin,Swifts,281.03333333333336,72,66,87,21,58,7,3.842960502905942,3.5227137943304467,4.64357727434468,1.1208634800142332,3.0957181828964533,0.3736211600047444
1007298,S.Glasgow,Thunderbirds,154.2,21,14,21,9,12,4,2.0428015564202333,1.3618677042801557,2.0428015564202333,0.8754863813229572,1.1673151750972763,0.38910505836575876
1001712,S.Gooden,Thunderbirds,52.266666666666666,13,9,9,4,9,1,3.730867346938776,2.5829081632653064,2.5829081632653064,1.1479591836734695,2.5829081632653064,0.2869897959183674
998404,S.Klau,Swifts,654.3333333333334,3,0,0,8,0,4,0.06877228731533366,0.0,0.0,0.18339276617422312,0.0,0.09169638308711156
1010545,S.Nelson,Magpies,459.45,0,5,4,37,1,2,0.0,0.1632386549134835,0.1305909239307868,1.207966046359778,0.0326477309826967,0.0652954619653934
991899,S.Poolman,GIANTS,542.9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
80830,S.Sterling,Thunderbirds,650.9666666666667,0,0,0,7,0,2,0.0,0.0,0.0,0.1612985815965999,0.0,0.046085309027599976
1001944,S.Wallace,Swifts,532.0666666666667,0,33,39,36,23,10,0.0,0.9303345445432902,1.0994862799147975,1.0149104122290438,0.648414985590778,0.2819195589525122
80475,S.Wood,Lightning,595.8333333333334,170,164,191,38,145,8,4.279720279720279,4.128671328671328,4.808391608391608,0.9566433566433565,3.65034965034965,0.20139860139860138
1009731,S.van der Merwe,Thunderbirds,432.1333333333333,26,3,3,16,3,5,0.9024992286331379,0.10413452638074669,0.10413452638074669,0.5553841406973157,0.10413452638074669,0.17355754396791115
1007306,T.Dwan,Firebirds,602.9833333333333,202,140,197,43,115,15,5.025014511180519,3.4826833245805577,4.90063296387407,1.069681306835457,2.860775588048315,0.37314464191934543
1009742,T.Fraser,Swifts,101.03333333333333,2,27,43,5,22,2,0.29693170570768723,4.008578027053778,6.384031672715276,0.7423292642692181,3.2662487627845596,0.29693170570768723
1006231,T.Hinchliffe,Firebirds,561.0833333333334,2,0,0,4,0,2,0.05346799346502302,0.0,0.0,0.10693598693004604,0.0,0.05346799346502302
1001713,T.Honey,Vixens,69.5,28,11,19,2,10,1,6.043165467625899,2.3741007194244603,4.100719424460431,0.4316546762589928,2.158273381294964,0.2158273381294964
1021262,T.Orr,Magpies,35.96666666666667,0,7,13,6,4,2,0.0,2.919369786839666,5.421686746987952,2.5023169601482853,1.6682113067655235,0.8341056533827618
80293,T.Philip,Vixens,397.8666666666667,116,52,65,35,46,4,4.3733243967828415,1.9604557640750668,2.4505697050938338,1.3195375335120643,1.734249329758713,0.15080428954423591
1020223,T.Williams,Thunderbirds,107.71666666666667,1,24,36,13,19,7,0.139254216308216,3.342101191397184,5.013151787095776,1.810304812006808,2.645830109856104,0.974779514157512
80473,V.Charles,Fever,613.2166666666667,32,238,334,43,197,13,0.7827575897589215,5.8217595738319785,8.170032343108744,1.0518305112385509,4.818851411953361,0.31799527083956186
