playerId,playerName,squadName,durationMins,centrePassReceivesTotal,feedWithAttemptTotal,feedsTotal,generalPlayTurnoversTotal,goalAssistsTotal,interceptPassThrownTotal,centrePassReceivesPer,feedWithAttemptPer,feedsPer,generalPlayTurnoversPer,goalAssistsPer,interceptPassThrownPer
80297,J.Russell,Lightning,280.28333333333336,28,13,19,9,9,5,1.498483677231373,0.6957245644288517,1.0168282095498602,0.4816554676815127,0.4816554676815127,0.2675863709341737
1011747,J.Ward,Magpies,646.6333333333333,35,0,0,22,0,11,0.8118975204907469,0.0,0.0,0.5103355843084695,0.0,0.25516779215423474
80577,J.Weston,Vixens,818.6833333333333,103,2,2,21,2,11,1.8871765639950329,0.036644205126117144,0.036644205126117144,0.38476415382423,0.036644205126117144,0.20154312819364428
1014125,K.Altmann,Magpies,343.5,81,92,147,32,64,8,3.537117903930131,4.0174672489082965,6.419213973799127,1.3973799126637554,2.7947598253275108,0.34934497816593885
1001708,K.Austin,GIANTS,812.8666666666667,288,183,234,75,154,22,5.314524727302551,3.3769375871401626,4.318051340933322,1.383990814401706,2.8417944722381696,0.4059706388911671
80575,K.Browne,Magpies,369.15,162,119,166,27,91,6,6.582689963429501,4.835432750914263,6.745225518082081,1.0971149939049167,3.697683868346201,0.24380333197887039
1001920,K.Dehaney,Vixens,251.01666666666668,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1001701,K.Eddy,Vixens,794.9833333333333,56,4,4,17,4,7,1.0566259250718044,0.07547328036227174,0.07547328036227174,0.3207614415396549,0.07547328036227174,0.13207824063397555
1007219,K.Jenner,Firebirds,831.2166666666667,79,0,0,9,0,1,1.425621077536944,0.0,0.0,0.1624125278206645,0.0,0.018045836424518277
993358,K.Manu'a,GIANTS,705.3666666666667,70,3,3,16,3,6,1.4885874958650347,0.06379660696564435,0.06379660696564435,0.3402485704834365,0.06379660696564435,0.1275932139312887
991901,K.Moloney,Vixens,808.25,0,230,324,30,192,7,0.0,4.268481286730591,6.012991030003093,0.5567584287039901,3.5632539437055364,0.12991030003093101
80559,K.Pretorius,Lightning,813.1166666666667,56,0,1,20,0,5,1.0330620862114908,0.0,0.01844753725377662,0.36895074507553244,0.0,0.09223768626888311
80440,K.Shimmin,Thunderbirds,259.0,22,1,1,7,0,4,1.2741312741312742,0.05791505791505792,0.05791505791505792,0.40540540540540543,0.0,0.23166023166023167
1013431,K.Singleton,Swifts,36.75,14,4,9,2,4,0,5.714285714285714,1.6326530612244898,3.673469387755102,0.8163265306122449,1.6326530612244898,0.0
995218,K.Stanton,Fever,169.98333333333332,52,58,70,17,54,4,4.588685165212277,5.118148838121385,6.177076183939603,1.5001470732424749,4.765173056181979,0.3529757819394059
1004472,L.Dunkley,Firebirds,342.06666666666666,89,99,185,13,83,6,3.9027480023387255,4.341259013837458,8.112453712726564,0.5700643149483532,3.6396413954394853,0.2631066068992399
80814,L.Guscoth,Thunderbirds,575.4,21,0,0,13,0,4,0.5474452554744526,0.0,0.0,0.33889468196037537,0.0,0.10427528675703858
80105,L.Langman,Lightning,825.2,16,282,430,52,224,17,0.290838584585555,5.126030053320407,7.81628696073679,0.9452253999030538,4.07174018419777,0.3090159961221522
1001803,L.Moore,Swifts,518.8166666666667,26,0,0,8,0,1,0.7517106235343248,0.0,0.0,0.23129557647209995,0.0,0.028911947059012493
1001865,L.Potgieter,Thunderbirds,768.45,0,43,53,43,29,7,0.0,0.8393519422213547,1.034550068319344,0.8393519422213547,0.5660745656841694,0.1366386882685926
80296,L.Scherian,Lightning,793.1666666666666,296,219,320,59,175,22,5.597814666946838,4.14162639209918,6.051691531834419,1.115780626181971,3.3095188064719476,0.4160537928136163
994224,L.Watson,Vixens,653.7833333333333,240,360,485,50,303,12,5.50641140031101,8.259617100466516,11.127539704795167,1.1471690417314604,6.95184439289265,0.2753205700155505
1013050,M.Bragg,Magpies,739.0333333333333,103,11,14,34,10,15,2.0905687609940915,0.22326462496053404,0.2841549772224979,0.6900906589689234,0.20296784087321276,0.30445176130981916
80041,M.Browne,Magpies,322.95,30,102,144,33,83,18,1.3934045517882026,4.737575476079889,6.688341848583372,1.5327450069670228,3.855085926614027,0.8360427310729215
1000831,M.Cassidy,Firebirds,743.5833333333334,6,320,495,53,266,17,0.12103552616832902,6.455228062310882,9.985430908887144,1.0691471478202397,5.36590832679592,0.3429339908102656
1015274,M.Gardner,Firebirds,194.58333333333334,56,66,97,15,44,5,4.316916488222698,5.08779443254818,7.477516059957173,1.1563169164882228,3.3918629550321198,0.3854389721627409
1007301,M.Garrett,Magpies,238.23333333333332,19,1,1,9,1,4,1.1963061424373864,0.06296348118091508,0.06296348118091508,0.5666713306282357,0.06296348118091508,0.2518539247236603
995217,M.Hay,GIANTS,552.4,206,225,280,33,164,12,5.593772628530051,6.109703113685735,7.603186097031137,0.8960897900072411,4.45329471397538,0.3258508327299059
1004473,M.Jovic,Magpies,596.1166666666667,70,144,202,53,113,18,1.761400173344144,3.6234517851650963,5.082897643078815,1.333631559817709,2.8434031369698323,0.45293147314563703
80540,M.Kumwenda,Vixens,546.0833333333334,0,35,46,37,28,8,0.0,0.9613917289790935,1.2635434152296656,1.0163283992064702,0.7691133831832748,0.21974668090950708
998401,M.McAuliffe,Lightning,563.3666666666667,31,27,40,17,25,8,0.8253949470445536,0.7188923732323531,1.0650257381220047,0.452635938701852,0.6656410863262529,0.21300514762440093
1013638,M.McDonell,GIANTS,132.66666666666666,4,0,0,1,0,1,0.45226130653266333,0.0,0.0,0.11306532663316583,0.0,0.11306532663316583
1016033,M.Nankivell,Thunderbirds,784.0,61,195,298,35,157,11,1.1670918367346939,3.7308673469387754,5.701530612244898,0.6696428571428572,3.003826530612245,0.21045918367346939
80439,M.Proud,Swifts,552.1,143,240,366,42,190,16,3.8851657308458614,6.520557869951096,9.943850751675422,1.1410976272414417,5.162108313711284,0.4347038579967397
1021092,M.Stower,Firebirds,26.65,4,3,4,2,1,2,2.25140712945591,1.6885553470919326,2.25140712945591,1.125703564727955,0.5628517823639775,1.125703564727955
1003784,M.Turner,Swifts,342.93333333333334,9,1,1,5,1,2,0.3936625194401244,0.0437402799377916,0.0437402799377916,0.21870139968895802,0.0437402799377916,0.0874805598755832
1015270,N.Allen,Magpies,91.26666666666667,15,19,28,10,18,2,2.4653031409788166,3.122717311906501,4.6018991964937905,1.643535427319211,2.95836376917458,0.3287070854638422
1001846,N.Haythornthwaite,Swifts,536.5333333333333,265,182,266,43,152,13,7.408672962226641,5.088220675944335,7.436630218687873,1.202162027833002,4.249502982107356,0.3634443339960239
1013674,N.Styles,Swifts,21.983333333333334,0,0,0,1,0,0,0.0,0.0,0.0,0.6823351023502653,0.0,0.0
1004510,O.Lewis,Fever,225.8,0,0,0,4,0,4,0.0,0.0,0.0,0.2657218777679362,0.0,0.2657218777679362
80574,P.Hadley,Swifts,739.1166666666667,16,173,255,34,149,17,0.3247119309085169,3.510947752948339,5.175096398854488,0.6900128531805985,3.023879856585564,0.34500642659029923
999135,P.Maweni,Lightning,791.5666666666667,1,0,0,3,0,1,0.0189497620752095,0.0,0.0,0.0568492862256285,0.0,0.0189497620752095
1014128,P.Proscovia,Lightning,212.18333333333334,0,5,8,18,4,2,0.0,0.35346791296834495,0.565548660749352,1.2724844866860419,0.282774330374676,0.141387165187338
80078,R.Aiken,Firebirds,822.2333333333333,0,58,89,63,33,6,0.0,1.0580938095431143,1.6236267077471924,1.1493087931244172,0.6020188916365995,0.10945798029756354
1005495,R.Ellis,Firebirds,134.43333333333334,0,0,0,1,0,0,0.0,0.0,0.0,0.11157946937763451,0.0,0.0
1014130,S.Aryang,Fever,348.5,15,0,0,7,0,3,0.6456241032998565,0.0,0.0,0.30129124820659975,0.0,0.12912482065997133
1007304,S.Craig,Swifts,571.1833333333333,40,0,1,7,0,3,1.0504508184762629,0.0,0.026261270461906572,0.183828893233346,0.0,0.07878381138571972
80452,S.Eagland,Fever,71.01666666666667,6,0,0,4,0,3,1.2673081436282563,0.0,0.0,0.8448720957521708,0.0,0.6336540718141281
80534,S.Francis,Fever,618.7333333333333,65,0,1,22,0,11,1.5758000215494021,0.0,0.024243077254606185,0.5333476996013361,0.0,0.26667384980066805
1001711,S.Garbin,Swifts,405.56666666666666,118,94,129,37,81,13,4.364263992767322,3.4766170789841375,4.771102161584614,1.3684556587490755,2.995808334018246,0.4808087449658914
1007298,S.Glasgow,Thunderbirds,188.61666666666667,33,21,29,11,18,4,2.624370416188036,1.6700539012105682,2.3062649111955467,0.8747901387293453,1.4314747724662014,0.3181055049924892
1001712,S.Gooden,Thunderbirds,116.41666666666667,24,18,20,8,17,2,3.092340730136006,2.3192555476020043,2.5769506084466713,1.0307802433786686,2.1904080171796707,0.25769506084466715
998404,S.Klau,Swifts,834.95,4,0,0,9,0,4,0.07186059045451823,0.0,0.0,0.161686328522666,0.0,0.07186059045451823
1010545,S.Nelson,Magpies,634.7666666666667,0,6,6,53,2,4,0.0,0.14178438271280785,0.14178438271280785,1.2524287139631363,0.04726146090426929,0.09452292180853858
991899,S.Poolman,GIANTS,712.25,0,0,0,1,0,1,0.0,0.0,0.0,0.02106002106002106,0.0,0.02106002106002106
80830,S.Sterling,Thunderbirds,830.1666666666666,0,0,0,14,0,7,0.0,0.0,0.0,0.25296125276048986,0.0,0.12648062638024493
1001944,S.Wallace,Swifts,687.8,0,49,59,51,36,13,0.0,1.0686246001744693,1.2867112532712999,1.1122419307938354,0.7851119511485898,0.28351264902587964
80475,S.Wood,Lightning,754.0166666666667,227,228,262,50,205,14,4.515815300280719,4.535708759753321,5.212086381821799,0.9946729736301143,4.0781591918834685,0.278508432616432
1009731,S.van der Merwe,Thunderbirds,603.1666666666666,37,5,6,25,5,10,0.9201436861011331,0.12434374136501797,0.14921248963802158,0.6217187068250899,0.12434374136501797,0.24868748273003594
1007306,T.Dwan,Firebirds,775.3333333333334,254,177,257,57,146,22,4.914015477214101,3.4243336199484093,4.972055030094583,1.1027515047291487,2.824591573516767,0.42562338779019776
1009742,T.Fraser,Swifts,130.5,9,41,62,6,32,2,1.0344827586206897,4.712643678160919,7.126436781609195,0.6896551724137931,3.67816091954023,0.22988505747126436
1006231,T.Hinchliffe,Firebirds,712.4,2,0,0,4,0,2,0.042111173498034817,0.0,0.0,0.08422234699606963,0.0,0.042111173498034817
1001713,T.Honey,Vixens,133.6,50,28,46,12,24,4,5.613772455089821,3.1437125748502996,5.164670658682636,1.347305389221557,2.694610778443114,0.44910179640718567
1021262,T.Orr,Magpies,108.53333333333333,0,14,26,14,11,4,0.0,1.9348894348894348,3.593366093366093,1.9348894348894348,1.5202702702702702,0.5528255528255528
80293,T.Philip,Vixens,483.8666666666667,142,62,80,41,56,6,4.402039129236704,1.9220170845963074,2.4800220446403967,1.2710112978782033,1.7360154312482776,0.18600165334802976
1020223,T.Williams,Thunderbirds,107.71666666666667,1,24,36,13,19,7,0.139254216308216,3.342101191397184,5.013151787095776,1.810304812006808,2.645830109856104,0.974779514157512
80473,V.Charles,Fever,793.25,51,326,450,56,264,20,0.9643870154427987,6.164513079104949,8.509297195083517,1.0589347620548377,4.992121021115664,0.37819098644815635
