playerId,playerName,squadName,durationMins,contactPenaltiesTotal,deflectionWithGainTotal,deflectionWithNoGainTotal,deflectionsTotal,gainTotal,obstructionPenaltiesTotal,contactPenaltiesPer,deflectionWithGainPer,deflectionWithNoGainPer,deflectionsPer,gainPer,obstructionPenaltiesPer
1001920,K.Dehaney,Vixens,151.35,25,4,14,18,19,27,2.4777006937561943,0.39643211100099107,1.3875123885034688,1.7839444995044598,1.8830525272547076,2.6759167492566895
1001701,K.Eddy,Vixens,237.01666666666668,33,3,8,11,4,4,2.0884607270937345,0.1898600660994304,0.5062935095984811,0.6961535756979115,0.25314675479924054,0.25314675479924054
1007219,K.Jenner,Firebirds,294.6333333333333,57,8,14,22,20,25,2.901911980993325,0.4072858920692386,0.7127503111211675,1.120036203190406,1.0182147301730966,1.2727684127163705
993358,K.Manu'a,GIANTS,69.91666666666667,7,2,3,5,4,4,1.5017878426698448,0.4290822407628128,0.6436233611442193,1.072705601907032,0.8581644815256256,0.8581644815256256
1001872,K.McCollin,Magpies,52.916666666666664,5,0,0,0,1,2,1.4173228346456692,0.0,0.0,0.0,0.28346456692913385,0.5669291338582677
991901,K.Moloney,Vixens,300.05,27,1,1,2,4,6,1.349775037493751,0.04999166805532411,0.04999166805532411,0.09998333611064822,0.19996667222129644,0.29995000833194463
80559,K.Pretorius,Lightning,298.85,60,2,12,14,19,10,3.011544252969717,0.1003848084323239,0.6023088505939435,0.7026936590262673,0.9536556801070771,0.5019240421616196
80833,K.Ravaillion,Firebirds,290.65,37,3,4,7,3,8,1.9095131601582662,0.15482539136418375,0.206433855152245,0.3612592465164287,0.15482539136418375,0.41286771030449
80440,K.Shimmin,Lightning,81.43333333333334,12,0,2,2,5,10,2.2103970528039296,0.0,0.3683995088006549,0.3683995088006549,0.9209987720016373,1.8419975440032745
995218,K.Stanton,Vixens,143.8,10,2,5,7,3,0,1.043115438108484,0.2086230876216968,0.521557719054242,0.7301808066759388,0.3129346314325452,0.0
1004472,L.Dunkley,Firebirds,170.1,17,0,6,6,1,1,1.4991181657848327,0.0,0.5291005291005292,0.5291005291005292,0.08818342151675486,0.08818342151675486
1001803,L.Moore,Swifts,225.21666666666667,24,2,9,11,3,6,1.5984607415081773,0.13320506179234812,0.5994227780655665,0.7326278398579147,0.19980759268852216,0.3996151853770443
1001865,L.Potgieter,Thunderbirds,251.8,4,0,0,0,0,3,0.2382843526608419,0.0,0.0,0.0,0.0,0.17871326449563144
